,timestamp,photoIndex,V,geometry,pictureUrl
189136,1496844795.65,626.0,81.9113165242,POINT (-73.96151513 40.695934995),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_babcc_59384afc7daaf.jpg
189345,1496844797.67,627.0,30.5020589561,POINT (-73.96156716499999 40.696000475),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_6cf74_59384afd86a83.jpg
189761,1496844801.65,628.0,34.8544754627,POINT (-73.96157805999999 40.696077645),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_0e5ae_59384b0615773.jpg
190159,1496844805.66,629.0,63.7344269308,POINT (-73.96152314 40.696146525),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_bc86a_59384b0314fa8.jpg
190568,1496844809.66,630.0,97.6817950162,POINT (-73.96154432 40.69628264),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_9718a_59384b08040b1.jpg
190776,1496844811.67,631.0,92.1916564429,POINT (-73.96158376 40.69638138),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_f38ed_59384b0535240.jpg
190972,1496844813.67,632.0,126.680233995,POINT (-73.96160626 40.696467985),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_558ef_59384b07ab153.jpg
191311,1496844816.66,633.0,79.3203222877,POINT (-73.96167610999998 40.696596375),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_22872_59384b0db547b.jpg
191578,1496844819.67,634.0,54.9202712204,POINT (-73.961731345 40.696735155),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_434aa_59384b1043f55.jpg
191793,1496844821.67,635.0,90.7525175093,POINT (-73.96174676 40.69683922500001),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_c8317_59384b0d687a1.jpg
191995,1496844823.64,636.0,74.0598759787,POINT (-73.96177327000001 40.696938455),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_ca90f_59384b11b9291.jpg
192199,1496844825.68,637.0,137.360986179,POINT (-73.96179878000001 40.697033625),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_8421e_59384b1172bd6.jpg
192395,1496844827.67,638.0,76.395352444,POINT (-73.96181627999999 40.69712736),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_a39ac_59384b187beda.jpg
192601,1496844829.66,639.0,96.4716578185,POINT (-73.96184018 40.6972073),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_88d7b_59384b147cc74.jpg
192908,1496844832.64,640.0,105.995088669,POINT (-73.96188549999999 40.697331285),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_14797_59384b1e7ca0a.jpg
193208,1496844835.66,641.0,63.452891061,POINT (-73.961906345 40.69745442),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_7456c_59384b194253b.jpg
193516,1496844838.65,642.0,31.0089503968,POINT (-73.96192279499999 40.697595595),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_e0d11_59384b1874980.jpg
193723,1496844840.67,643.0,18.3159440184,POINT (-73.96194201 40.697677315),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_312ea_59384b1fb167a.jpg
194058,1496844843.68,644.0,32.9447336043,POINT (-73.96191476499999 40.697741505),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_63846_59384b1e5358c.jpg
194436,1496844847.65,645.0,23.2876271215,POINT (-73.96187943999999 40.697802535),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_ef12a_59384b2762e9f.jpg
194644,1496844849.66,646.0,28.2184293608,POINT (-73.96187815499999 40.697843915),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_aa9c3_59384b26ad5bd.jpg
194941,1496844852.65,647.0,26.8973188842,POINT (-73.96192947 40.697906445),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_71c71_59384b28da000.jpg
195356,1496844856.66,648.0,42.2306776628,POINT (-73.96197301000001 40.698023525),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_d8a40_59384b26ac371.jpg
195595,1496844858.67,649.0,7.59032246564,POINT (-73.96200531 40.69804762),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_7da15_59384b2e3593b.jpg
196983,1496844872.65,650.0,50.3451992208,POINT (-73.96200562 40.69809659),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_4c515_59384b3242629.jpg
197282,1496844875.67,651.0,63.9777432022,POINT (-73.96202371000001 40.69815609),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_69abf_59384b30663b9.jpg
197692,1496844879.65,652.0,138.690804768,POINT (-73.962189115 40.69821007),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_6ab58_59384b30721e2.jpg
197987,1496844882.65,653.0,86.3695116306,POINT (-73.96234928500002 40.698209815),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_d084b_59384b3330460.jpg
198287,1496844885.65,654.0,42.2743883775,POINT (-73.962518055 40.698191715),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_3e566_59384b37da44d.jpg
198510,1496844887.65,655.0,50.4763191065,POINT (-73.96262669000001 40.698182405),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_423a6_59384b365cd0b.jpg
198811,1496844890.66,656.0,57.0683741398,POINT (-73.96276115000001 40.698162765),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_581ad_59384b3f5b7df.jpg
199028,1496844892.67,657.0,73.969850988,POINT (-73.96282549 40.698148275),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_f9bae_59384b3d691b0.jpg
199226,1496844894.66,658.0,56.6745640378,POINT (-73.96287778999999 40.69816786),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_944ec_59384b3ea839a.jpg
199520,1496844897.65,659.0,51.4433743536,POINT (-73.962881115 40.698232085),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_91293_59384b40399e0.jpg
199955,1496844901.65,660.0,97.5705498777,POINT (-73.96281675 40.69835693),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_c3e6f_59384b43e001d.jpg
200229,1496844904.67,661.0,64.0977293636,POINT (-73.96276980499999 40.69847177),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_34320_59384b4481e46.jpg
200536,1496844907.66,662.0,78.4180741241,POINT (-73.96276679 40.69862816),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_068d9_59384b4b3697e.jpg
200739,1496844909.65,663.0,89.6036223939,POINT (-73.96273995499999 40.69872198),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_f52d9_59384b491caa1.jpg
200953,1496844911.65,664.0,50.5495096448,POINT (-73.96269535 40.69882536999999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_75def_59384b4c98439.jpg
201172,1496844913.65,665.0,45.492249672,POINT (-73.96265624999999 40.69893165),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_4de46_59384b4b98195.jpg
201338,1496844915.64,666.0,26.9196050923,POINT (-73.96264109000001 40.699033715),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_a4a2c_59384b504c450.jpg
201563,1496844917.66,667.0,69.541366817,POINT (-73.962613335 40.699123175),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_00f3e_59384b50b711e.jpg
201754,1496844919.65,668.0,31.5430073256,POINT (-73.9625825 40.699236285),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_d513d_59384b5308a12.jpg
201960,1496844921.66,669.0,58.5706045234,POINT (-73.96255282999999 40.699324665),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_36c54_59384b5722a9d.jpg
202167,1496844923.67,670.0,143.771392173,POINT (-73.96251452999999 40.699401225),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_8de80_59384b587b5f0.jpg
202663,1496844928.61,671.0,50.2752399707,POINT (-73.96245057 40.69953197),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_e0fec_59384b56ad610.jpg
202888,1496844930.65,672.0,37.2487040693,POINT (-73.9624062 40.69961997),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_cacb9_59384b5f06e3b.jpg
203186,1496844933.66,673.0,27.2282109053,POINT (-73.96241610999999 40.69970918),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_15c71_59384b632d6cf.jpg
203527,1496844936.65,674.0,39.5781185921,POINT (-73.96242849000001 40.69978307),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_c3426_59384b5f9b0bc.jpg
203893,1496844940.67,675.0,35.3306340083,POINT (-73.962448235 40.69991132),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_7c877_59384b5f68b49.jpg
204217,1496844943.65,676.0,46.1888949781,POINT (-73.962448795 40.70002452),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_f06e4_59384b65d8586.jpg
204510,1496844946.69,677.0,28.0265444559,POINT (-73.96246497999999 40.700128265),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_286f0_59384b65b0022.jpg
204818,1496844949.66,678.0,46.8399517381,POINT (-73.96250146 40.70023908),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_7685e_59384b6580060.jpg
205116,1496844952.65,679.0,95.0231765657,POINT (-73.962549125 40.700363495),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_bc1de_59384b6abb9b8.jpg
205430,1496844955.66,680.0,69.2504229858,POINT (-73.96265447499999 40.70048787499999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_b37aa_59384b6ab4377.jpg
205661,1496844957.7,681.0,52.1153560613,POINT (-73.96274098999999 40.700555905),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_097aa_59384b6a8f8ed.jpg
205853,1496844959.66,682.0,105.459420971,POINT (-73.96284018999999 40.70063282),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_2a10b_59384b70f1756.jpg
206031,1496844961.66,683.0,49.0981118547,POINT (-73.96292491 40.70070361499999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_fe1b7_59384b6fe06e0.jpg
206236,1496844963.64,684.0,95.088751344,POINT (-73.96300844000001 40.70077072),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_c7192_59384b6fb361e.jpg
206447,1496844965.66,685.0,70.6839781552,POINT (-73.96309312 40.70083822),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_06c4e_59384b7106ade.jpg
206651,1496844967.66,686.0,83.7411321481,POINT (-73.96319359500001 40.700910255),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_3da61_59384b751af54.jpg
206863,1496844969.66,687.0,88.4280639017,POINT (-73.9632874 40.70098738),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_916cc_59384b75d3e82.jpg
207067,1496844971.66,688.0,88.7568436212,POINT (-73.96336594499999 40.701060095),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_8ab27_59384b76c565f.jpg
207253,1496844973.65,689.0,129.272814588,POINT (-73.96345403999999 40.70112135),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_c8556_59384b78613ba.jpg
207567,1496844976.65,690.0,50.0748574889,POINT (-73.96357574999999 40.70121298),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_d9b07_59384b7a9f33a.jpg
207866,1496844979.65,691.0,64.9970108884,POINT (-73.963714235 40.701326235),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_52331_59384b7a5a97d.jpg
208101,1496844981.65,692.0,55.3250241231,POINT (-73.963801645 40.701402225),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_da199_59384b8009bb7.jpg
208276,1496844983.66,693.0,83.6264280364,POINT (-73.96390349500001 40.701483215),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_1352d_59384b804994f.jpg
208492,1496844985.67,694.0,79.4497113274,POINT (-73.96400137000001 40.701551795),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_98b59_59384b7ec1121.jpg
208684,1496844987.68,695.0,67.5480820231,POINT (-73.96408463500001 40.701614515),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_e6ea0_59384b84e9509.jpg
208881,1496844989.67,696.0,29.4681701118,POINT (-73.96418065 40.70166162),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_87ddd_59384b823f2d0.jpg
209202,1496844992.64,697.0,33.7362716063,POINT (-73.964325405 40.701749705),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_f6a7e_59384b88d346f.jpg
209394,1496844994.65,698.0,52.4667861106,POINT (-73.96442268999999 40.70182197),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_9698b_59384b8603d5d.jpg
209598,1496844996.66,699.0,27.8780329549,POINT (-73.96452176 40.70190343),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_09afc_59384b88ac77d.jpg
209826,1496844998.65,700.0,26.448596016,POINT (-73.96461826500001 40.701976305),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_c5305_59384b8c2b0d1.jpg
210010,1496845000.65,701.0,25.9187292332,POINT (-73.96471010499999 40.70205996999999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_20d86_59384b8cafb99.jpg
210207,1496845002.65,702.0,47.7472089754,POINT (-73.96479777499999 40.702136355),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_d63c6_59384b93e21f8.jpg
210416,1496845004.65,703.0,28.0306619657,POINT (-73.96487930000001 40.702214915),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_dd793_59384b8ff2934.jpg
210621,1496845006.66,704.0,30.8047812932,POINT (-73.96496831499999 40.70229703),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_55a45_59384b9451511.jpg
210826,1496845008.64,705.0,51.8564495441,POINT (-73.96504932000001 40.70235987),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_34f90_59384b95730e3.jpg
211020,1496845010.65,706.0,60.7685530225,POINT (-73.96514379499999 40.70243329),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_359af_59384b95e6c6c.jpg
211228,1496845012.64,707.0,68.3012401484,POINT (-73.96524085999999 40.70250212),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_529d2_59384b9da8d9d.jpg
211463,1496845014.66,708.0,38.6034776866,POINT (-73.96532962000001 40.70258951),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_09814_59384b9b73996.jpg
211643,1496845016.68,709.0,28.5771175725,POINT (-73.96541739 40.70266987),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_6cc7a_59384b9f80642.jpg
211840,1496845018.66,710.0,35.3682099009,POINT (-73.96550938999999 40.70272973),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_e42d5_59384b9d47e51.jpg
212144,1496845021.66,711.0,38.4086299043,POINT (-73.96563367499999 40.702816455),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_f97b4_59384ba736118.jpg
212347,1496845023.65,712.0,42.4528910142,POINT (-73.96572173999999 40.702887225),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_9a1c8_59384ba14bb3b.jpg
212677,1496845026.66,713.0,55.7516520619,POINT (-73.96585822999999 40.702977845),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_0a694_59384ba5996cc.jpg
212964,1496845029.67,714.0,78.1142921603,POINT (-73.96598659 40.70310956),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_7b6ff_59384ba3a865a.jpg
213168,1496845031.67,715.0,67.4557324922,POINT (-73.96607840499999 40.703206065),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_27033_59384ba6eb7ab.jpg
213367,1496845033.68,716.0,38.7284267777,POINT (-73.966171605 40.70327797),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_663dc_59384ba7dcc4e.jpg
213572,1496845035.67,717.0,35.6290975438,POINT (-73.96626379 40.70335021),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_37231_59384bae838e7.jpg
213800,1496845037.69,718.0,35.3741881526,POINT (-73.966366575 40.70342317),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_aea58_59384baee67e3.jpg
213976,1496845039.65,719.0,64.5046512623,POINT (-73.96647302 40.703499235),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_4c660_59384bacbd7e0.jpg
214180,1496845041.65,720.0,81.5627698352,POINT (-73.966580635 40.703584855),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_0fccd_59384bad95950.jpg
214385,1496845043.69,721.0,117.472603063,POINT (-73.966674105 40.703669315),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_29c0a_59384bb594762.jpg
214599,1496845045.68,722.0,100.192473953,POINT (-73.96677514 40.703743405),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_7ce87_59384bb39abb1.jpg
214798,1496845047.71,723.0,125.604939004,POINT (-73.96687708499999 40.703820335),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_e807d_59384bb45bd55.jpg
215007,1496845049.64,724.0,93.625612087,POINT (-73.96697197 40.70389787),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_566a5_59384bb60a8f0.jpg
215203,1496845051.66,725.0,81.5449184846,POINT (-73.96706621000001 40.703964825),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_2ca6c_59384bbb0bd65.jpg
215408,1496845053.64,726.0,96.1048821935,POINT (-73.96713696 40.70403545),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_02849_59384bbbb342c.jpg
215712,1496845056.65,727.0,83.671092288,POINT (-73.96724883 40.70411802),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_d2ba9_59384bbb00474.jpg
215914,1496845058.65,728.0,73.5675085744,POINT (-73.96732647 40.70416218),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_04241_59384bbfaef50.jpg
216272,1496845061.65,729.0,33.241973466,POINT (-73.96741421499999 40.704270335),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_8f136_59384bc050799.jpg
216544,1496845064.66,730.0,33.3942907242,POINT (-73.967467355 40.7043913),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_06923_59384bc474c02.jpg
216842,1496845067.67,731.0,26.3484011894,POINT (-73.967503765 40.704539345),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_adf78_59384bc1dd504.jpg
217052,1496845069.66,732.0,29.6815016632,POINT (-73.96753598000001 40.70461611000001),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_244e8_59384bc676acf.jpg
217345,1496845072.66,733.0,34.5552201682,POINT (-73.96760727500001 40.7047549),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_0d52a_59384bc47e293.jpg
217651,1496845075.67,734.0,42.1757829228,POINT (-73.96766481500001 40.704879645),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_453d3_59384bc955e0b.jpg
217964,1496845078.85,735.0,36.2579260508,POINT (-73.96771960000001 40.70502516),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_20884_59384bc9ad8a3.jpg
218163,1496845080.7,736.0,26.894523642,POINT (-73.96775407 40.70513407999999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_9b032_59384bcccd214.jpg
218366,1496845082.67,737.0,23.2863014388,POINT (-73.96779664499999 40.705240465),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_3c08c_59384bcdae933.jpg
218563,1496845084.66,738.0,27.9279128532,POINT (-73.96784350999999 40.70534371),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_27afa_59384bd01c5cd.jpg
218783,1496845086.66,739.0,35.6900731853,POINT (-73.96787986 40.70544371),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_55896_59384bcf3d28d.jpg
218997,1496845088.66,740.0,45.0113834158,POINT (-73.96791229 40.70553991),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_c6928_59384bd652297.jpg
219175,1496845090.65,741.0,38.6995970878,POINT (-73.96796784 40.705627825),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_6c2ae_59384bd88e9f0.jpg
219378,1496845092.66,742.0,45.4516627028,POINT (-73.968036875 40.70570162),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_b728a_59384bd375854.jpg
219581,1496845094.64,743.0,34.4515864284,POINT (-73.96806921999999 40.70579087500001),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_7c9f2_59384bd8c82d5.jpg
219792,1496845096.67,744.0,62.6311477884,POINT (-73.968104915 40.70588703),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_ddb63_59384bd7d1665.jpg
220018,1496845098.65,745.0,32.072142357,POINT (-73.968164075 40.70598512),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_8a852_59384bde575b3.jpg
220197,1496845100.65,746.0,23.7745308794,POINT (-73.96820733 40.70607547500001),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_90b3d_59384bdc1485b.jpg
220400,1496845102.66,747.0,26.0139984768,POINT (-73.96825018999999 40.706164995),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_8a9ff_59384bde700e5.jpg
220599,1496845104.67,748.0,38.4209436973,POINT (-73.968300695 40.706266875),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_aa6ef_59384bde2a415.jpg
220802,1496845106.66,749.0,33.8025042409,POINT (-73.96834262500001 40.70636143999999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_ab10a_59384be4dd30e.jpg
221018,1496845108.69,750.0,36.2711586305,POINT (-73.968384375 40.70647058),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_cbcf7_59384be47c7af.jpg
221213,1496845110.64,751.0,60.8484048839,POINT (-73.96839316499999 40.7065755),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_59fa8_59384be2a4db7.jpg
221428,1496845112.68,752.0,28.9203377455,POINT (-73.968414 40.706674615),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_71d8d_59384be3e7197.jpg
221637,1496845114.68,753.0,10.8573559291,POINT (-73.96843416500001 40.70675411),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_9b4cc_59384bea88990.jpg
221934,1496845117.66,754.0,17.1078719864,POINT (-73.968432685 40.70682192),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_a750d_59384bec9394f.jpg
222250,1496845120.66,755.0,23.7175973534,POINT (-73.968431775 40.706883125),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_b137c_59384bf271e00.jpg
222470,1496845122.65,756.0,34.8614165821,POINT (-73.968429575 40.70693098),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_09795_59384bee7f833.jpg
222848,1496845126.65,757.0,33.1630721248,POINT (-73.96844472500001 40.70705066),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_26065_59384bf4e3bcb.jpg
223155,1496845129.74,758.0,40.4272742896,POINT (-73.96846583499999 40.707162535),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_1c9e4_59384bf4c5595.jpg
223446,1496845132.67,759.0,30.156547632,POINT (-73.96848022500001 40.70730796),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_615ce_59384bf729dc7.jpg
223661,1496845134.69,760.0,109.851336484,POINT (-73.96849210000001 40.707401895),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_4b6ec_59384bfbec37b.jpg
223884,1496845136.66,761.0,40.8611674682,POINT (-73.96850652000001 40.70749086),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_5c9d8_59384c0031ca9.jpg
224166,1496845139.68,762.0,35.4102321661,POINT (-73.96848893500001 40.70763361),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_5df55_59384bfea58c4.jpg
224372,1496845141.65,763.0,111.370748224,POINT (-73.96851185 40.707721025),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_1cb92_59384bfd60314.jpg
224668,1496845144.66,764.0,46.073309435,POINT (-73.96847757 40.707804825),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_de9ba_59384c0055f14.jpg
224870,1496845146.66,765.0,44.7658879047,POINT (-73.968441465 40.707891015),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_78506_59384c0257894.jpg
225079,1496845148.64,766.0,24.8477782805,POINT (-73.968445745 40.708012655),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_593e6_59384c0ad3155.jpg
225292,1496845150.7,767.0,56.6473895771,POINT (-73.968442115 40.70809888),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_785bf_59384c0aaf5de.jpg
225587,1496845153.66,768.0,49.4416150649,POINT (-73.968401605 40.70822875999999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_03189_59384c06a678e.jpg
225790,1496845155.65,769.0,93.9627987935,POINT (-73.968378175 40.708318085),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_3ed4b_59384c097c94d.jpg
225997,1496845157.65,770.0,34.3654264303,POINT (-73.968395555 40.70842015),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_ab181_59384c0c9bcfa.jpg
226199,1496845159.65,771.0,39.6544434606,POINT (-73.968421525 40.708508665),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_7fe1d_59384c0e63ccc.jpg
226526,1496845162.64,772.0,54.093569974,POINT (-73.96843762999998 40.70865098500001),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_cabe0_59384c10934b1.jpg
226710,1496845164.67,773.0,77.1679595953,POINT (-73.968385455 40.70875095),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_1a62a_59384c11b0b33.jpg
226916,1496845166.66,774.0,68.1613703382,POINT (-73.968390425 40.708865865),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_ef342_59384c120eab6.jpg
227115,1496845168.66,775.0,118.232491225,POINT (-73.96841682499999 40.70896427),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_4e7e5_59384c13cc8ad.jpg
227321,1496845170.66,776.0,45.7653465662,POINT (-73.96843914 40.70906244999999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_8cdea_59384c16664df.jpg
227542,1496845172.66,777.0,64.3566771603,POINT (-73.968442115 40.70919563),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_2ebf2_59384c1f01eb2.jpg
227733,1496845174.69,778.0,37.7664312878,POINT (-73.968455545 40.70931034),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_85931_59384c163740d.jpg
227938,1496845176.69,779.0,34.9261711842,POINT (-73.968450765 40.70943008),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_9b744_59384c1e00f8e.jpg
228137,1496845178.67,780.0,36.8073206869,POINT (-73.96847262 40.709555535),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_e055c_59384c1a32bae.jpg
228349,1496845180.66,781.0,62.8614003085,POINT (-73.96847256000001 40.709686965),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_37b97_59384c200b232.jpg
228545,1496845182.67,782.0,26.7607890291,POINT (-73.96845738499999 40.70978819500001),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_ba736_59384c1eaa148.jpg
